image_path,ph,N,P,K,rainfall,temp,lat,lon,crop_label
eurosat/2750/AnnualCrop/AnnualCrop_1208.jpg,6.2,48,40,15,2732,33.3,32.02,90.57,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1209.jpg,7.1,85,27,38,823,20.8,10.97,72.33,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_121.jpg,7.2,56,12,30,898,17.7,26.0,85.38,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1210.jpg,6.6,98,47,16,658,17.2,28.12,76.32,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1211.jpg,6.3,98,36,10,409,19.3,21.84,72.06,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1212.jpg,6.1,73,48,31,756,20.2,9.55,93.07,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1213.jpg,7.0,139,37,26,858,20.3,33.46,91.53,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1214.jpg,6.7,89,45,31,1154,26.3,22.67,69.49,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1215.jpg,5.6,148,41,21,1197,27.7,8.15,96.41,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1216.jpg,6.5,87,36,47,409,18.1,20.25,86.85,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1217.jpg,7.1,60,42,31,444,21.6,19.52,88.08,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1218.jpg,6.8,64,36,24,760,15.8,32.3,69.53,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1219.jpg,5.6,50,49,18,2304,27.0,17.69,87.04,Rice
eurosat/2750/AnnualCrop/AnnualCrop_122.jpg,5.6,69,21,22,1549,32.3,12.29,80.64,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1220.jpg,6.2,60,26,50,1803,26.9,17.74,79.41,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1221.jpg,5.6,44,19,45,2436,25.8,18.84,69.74,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1222.jpg,6.9,62,19,20,751,17.9,10.21,79.75,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1223.jpg,6.5,79,23,25,562,22.3,36.23,87.24,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1224.jpg,6.8,59,11,48,860,20.7,16.24,94.43,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1225.jpg,6.2,88,15,36,832,21.6,24.26,81.9,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1226.jpg,7.4,108,26,19,602,27.6,18.43,87.23,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1227.jpg,7.3,63,30,11,535,15.3,16.0,74.96,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1228.jpg,5.9,51,34,30,2008,34.7,27.46,74.9,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1229.jpg,7.3,150,37,36,1138,21.0,19.08,78.81,Maize
eurosat/2750/AnnualCrop/AnnualCrop_123.jpg,6.1,110,44,26,757,29.6,14.92,79.33,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1230.jpg,6.3,69,47,19,936,15.5,26.85,72.79,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1231.jpg,6.7,90,21,11,857,20.3,31.89,79.3,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1232.jpg,7.3,53,12,47,434,24.4,27.48,84.76,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1233.jpg,6.1,45,15,34,1622,31.9,14.0,70.15,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1234.jpg,7.0,55,44,17,2466,30.8,18.22,87.55,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1235.jpg,7.4,117,14,33,950,21.7,22.62,92.26,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1236.jpg,7.1,118,36,34,903,25.1,11.33,77.84,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1237.jpg,7.3,87,38,14,806,21.1,18.76,71.19,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1238.jpg,6.0,105,24,11,973,22.0,23.72,90.86,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1239.jpg,6.4,99,47,40,840,19.9,28.06,96.66,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_124.jpg,6.9,56,50,14,827,17.2,27.34,68.11,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1240.jpg,6.9,100,19,40,621,20.2,9.87,93.88,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1241.jpg,7.3,89,12,46,1167,24.1,28.21,88.92,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1242.jpg,6.6,83,31,35,959,20.2,15.04,76.5,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1243.jpg,6.6,66,28,39,2815,31.8,19.66,68.47,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1244.jpg,6.9,60,25,45,566,21.5,11.63,86.79,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1245.jpg,7.2,92,41,48,1022,22.2,19.62,81.27,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1246.jpg,6.5,123,35,30,661,20.4,14.06,94.26,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1247.jpg,7.5,55,15,42,608,22.5,21.52,93.69,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1248.jpg,6.9,65,35,27,2579,30.5,34.41,75.77,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1249.jpg,7.4,89,34,19,1134,27.0,31.29,87.73,Maize
eurosat/2750/AnnualCrop/AnnualCrop_125.jpg,7.0,121,17,30,1117,27.8,11.11,77.67,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1250.jpg,6.5,51,49,17,797,15.6,8.59,93.61,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1251.jpg,6.3,112,11,34,971,22.8,25.65,80.23,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1252.jpg,6.3,75,27,40,862,16.0,15.54,89.61,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1253.jpg,7.3,56,41,36,842,20.7,21.18,82.93,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1254.jpg,7.3,71,50,23,750,21.9,12.58,95.97,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1255.jpg,5.9,78,50,22,1645,28.5,30.87,89.52,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1256.jpg,6.2,116,13,27,1048,28.9,21.43,76.72,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1257.jpg,6.5,138,45,47,607,22.0,27.03,68.5,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1258.jpg,7.0,96,38,27,556,24.9,17.67,87.06,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1259.jpg,6.5,105,35,18,908,20.2,25.44,96.77,Maize
eurosat/2750/AnnualCrop/AnnualCrop_126.jpg,7.4,75,24,40,767,15.8,32.32,88.14,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1260.jpg,5.6,95,27,13,721,21.0,31.56,90.46,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1261.jpg,6.0,74,42,18,1533,29.9,15.86,95.85,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1262.jpg,6.6,119,14,48,1142,27.4,12.95,95.47,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1263.jpg,6.2,124,44,18,823,24.4,36.11,80.67,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1264.jpg,6.2,71,13,41,2141,28.5,29.16,77.1,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1265.jpg,6.4,73,28,20,1709,28.2,34.12,69.54,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1266.jpg,5.8,54,50,20,1787,30.5,32.05,73.95,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1267.jpg,7.1,143,47,37,774,29.2,32.89,72.97,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1268.jpg,5.9,62,15,26,2921,31.6,11.86,74.97,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1269.jpg,6.6,65,32,47,2614,31.4,26.71,89.8,Rice
eurosat/2750/AnnualCrop/AnnualCrop_127.jpg,6.6,71,16,45,2164,29.0,11.31,70.29,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1270.jpg,6.9,104,13,27,1077,23.3,33.5,80.57,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1271.jpg,6.1,77,25,29,1973,27.8,10.08,73.45,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1272.jpg,7.1,98,11,39,1120,26.4,16.93,74.85,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1273.jpg,6.9,83,39,31,607,26.4,27.77,84.38,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1274.jpg,7.0,66,37,41,644,15.1,27.12,83.73,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1275.jpg,7.1,143,31,29,1132,22.5,36.64,88.35,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1276.jpg,6.4,66,24,31,410,18.3,17.38,76.44,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1277.jpg,6.5,83,32,42,1126,21.8,23.72,70.06,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1278.jpg,7.4,96,22,15,588,18.5,17.22,74.95,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1279.jpg,5.5,139,27,42,704,24.2,22.91,79.46,Maize
eurosat/2750/AnnualCrop/AnnualCrop_128.jpg,6.4,61,36,35,755,19.5,24.47,94.06,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1280.jpg,6.9,44,25,34,2619,27.1,26.68,76.28,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1281.jpg,6.9,53,35,32,744,17.2,8.66,88.52,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1282.jpg,7.0,60,35,35,2580,31.7,19.18,92.73,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1283.jpg,6.1,52,49,44,2177,28.9,22.21,84.95,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1284.jpg,7.0,91,46,22,633,23.9,27.97,71.97,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1285.jpg,6.8,81,30,25,468,16.1,14.45,70.54,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1286.jpg,5.7,48,31,14,2796,26.2,34.88,80.09,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1287.jpg,6.6,58,50,19,642,16.8,32.25,89.29,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1288.jpg,5.6,99,50,39,1185,24.4,22.29,75.54,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1289.jpg,6.4,61,23,26,703,21.8,16.12,75.17,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_129.jpg,6.0,61,37,31,1878,30.2,12.89,69.93,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1290.jpg,6.3,96,28,33,895,16.6,21.96,93.39,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1291.jpg,6.6,141,15,31,857,20.2,24.48,68.51,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1292.jpg,7.5,53,47,32,615,15.0,29.37,94.31,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1293.jpg,6.6,74,21,21,602,17.0,16.08,95.14,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1294.jpg,6.7,67,20,18,2178,28.9,36.35,70.35,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1295.jpg,6.5,138,28,36,1121,22.3,8.15,91.14,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1296.jpg,6.3,79,21,37,2813,26.6,26.96,89.23,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1297.jpg,6.2,86,45,13,516,22.4,28.39,92.19,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1298.jpg,7.0,118,29,11,928,25.9,33.08,69.25,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1299.jpg,6.7,67,44,47,1797,29.2,14.92,82.21,Rice
eurosat/2750/AnnualCrop/AnnualCrop_13.jpg,5.6,65,20,10,2024,28.3,21.4,76.63,Rice
eurosat/2750/AnnualCrop/AnnualCrop_130.jpg,6.9,118,21,11,662,24.1,33.32,95.83,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1300.jpg,5.7,49,22,28,2918,32.5,20.72,77.22,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1301.jpg,7.5,83,36,12,640,24.8,10.18,91.96,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1302.jpg,6.7,77,45,33,2372,33.8,26.25,78.46,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1303.jpg,6.3,122,11,49,922,29.3,34.9,82.83,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1304.jpg,5.5,55,48,29,2044,25.4,21.11,71.36,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1305.jpg,6.7,40,16,17,2217,26.1,35.47,87.1,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1306.jpg,6.2,81,23,17,451,21.3,26.97,83.0,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1307.jpg,6.7,116,21,36,937,29.3,15.55,86.12,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1308.jpg,7.1,73,11,29,907,18.6,34.56,73.25,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1309.jpg,5.5,90,37,11,1165,20.2,17.08,86.65,Maize
eurosat/2750/AnnualCrop/AnnualCrop_131.jpg,6.4,46,22,37,2899,25.6,33.95,78.11,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1310.jpg,6.7,104,34,50,790,28.0,20.23,73.5,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1311.jpg,6.8,83,25,41,878,16.7,10.83,83.59,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1312.jpg,6.4,109,34,34,996,23.0,13.88,90.45,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1313.jpg,7.2,107,11,44,1066,23.1,26.05,72.57,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1314.jpg,7.0,71,40,33,696,25.0,15.44,85.48,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1315.jpg,7.2,130,20,43,827,22.8,33.26,71.4,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1316.jpg,6.5,69,22,26,900,21.6,16.88,76.33,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1317.jpg,6.1,61,49,39,610,21.5,13.66,83.41,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1318.jpg,6.8,119,33,35,802,24.9,18.33,73.83,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1319.jpg,7.0,133,13,17,880,21.7,29.85,88.27,Maize
eurosat/2750/AnnualCrop/AnnualCrop_132.jpg,6.1,58,14,30,1845,28.5,32.77,85.27,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1320.jpg,6.7,75,21,31,2311,32.2,15.49,96.27,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1321.jpg,6.9,56,34,16,2720,33.6,12.51,87.45,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1322.jpg,6.3,80,34,41,977,19.6,14.73,90.47,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1323.jpg,7.0,92,36,32,444,23.5,13.18,96.92,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1324.jpg,7.0,109,33,10,997,22.2,22.97,92.1,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1325.jpg,7.3,69,11,14,1000,22.3,12.99,89.65,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1326.jpg,6.2,133,18,49,1017,22.0,21.59,89.09,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1327.jpg,6.4,74,20,50,761,16.7,30.88,72.04,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1328.jpg,6.3,41,10,40,1580,31.9,21.03,89.06,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1329.jpg,6.7,98,48,46,632,23.7,16.48,77.66,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_133.jpg,5.6,70,49,22,2034,33.2,18.1,86.29,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1330.jpg,6.6,68,21,36,982,24.8,26.52,78.02,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1331.jpg,6.9,41,34,48,2150,26.4,30.55,72.71,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1332.jpg,7.2,64,34,22,673,15.2,30.61,92.9,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1333.jpg,6.4,148,36,50,966,29.5,29.1,94.01,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1334.jpg,5.7,69,33,38,2131,27.6,14.45,73.88,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1335.jpg,5.9,57,37,36,2149,32.5,32.76,77.86,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1336.jpg,5.9,125,47,30,987,22.0,20.14,72.87,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1337.jpg,6.4,117,39,42,639,22.1,11.88,70.38,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1338.jpg,6.7,133,48,39,1142,23.3,27.54,79.01,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1339.jpg,6.5,115,15,26,1110,25.9,9.73,89.36,Maize
eurosat/2750/AnnualCrop/AnnualCrop_134.jpg,5.5,65,43,21,2235,28.4,23.09,95.57,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1340.jpg,7.4,87,39,49,422,16.4,14.18,68.63,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1341.jpg,7.2,114,24,14,1021,29.5,35.34,83.77,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1342.jpg,6.1,135,28,28,863,25.4,20.9,80.58,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1343.jpg,6.6,88,37,39,617,16.3,29.87,90.87,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1344.jpg,7.0,137,27,49,951,22.1,14.41,89.8,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1345.jpg,7.0,112,47,16,920,29.3,34.4,84.74,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1346.jpg,7.1,129,47,21,1009,21.2,9.72,68.22,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1347.jpg,6.3,55,25,27,825,21.9,17.73,77.63,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1348.jpg,6.0,68,48,40,2021,25.0,19.7,94.13,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1349.jpg,7.4,133,48,50,630,29.3,19.95,88.75,Maize
eurosat/2750/AnnualCrop/AnnualCrop_135.jpg,6.4,67,27,35,1729,31.6,27.67,81.88,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1350.jpg,7.4,82,35,18,764,22.8,15.21,92.22,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1351.jpg,6.5,88,34,24,937,22.8,13.97,83.62,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1352.jpg,6.7,96,36,18,697,22.8,27.52,70.08,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1353.jpg,7.3,74,13,49,567,18.4,30.56,94.07,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1354.jpg,6.4,50,18,13,1923,32.5,36.09,86.25,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1355.jpg,6.8,61,38,17,676,17.1,25.82,83.53,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1356.jpg,6.5,74,32,15,1536,33.5,20.14,90.49,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1357.jpg,5.6,127,27,49,871,28.0,19.23,76.25,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1358.jpg,7.4,68,43,33,546,20.7,13.46,79.4,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1359.jpg,6.9,61,26,49,2533,28.6,24.39,73.74,Rice
eurosat/2750/AnnualCrop/AnnualCrop_136.jpg,5.6,60,15,15,1892,27.9,35.04,74.35,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1360.jpg,6.4,55,20,47,2707,34.3,29.62,92.04,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1361.jpg,6.0,142,44,41,915,21.9,33.47,90.62,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1362.jpg,7.2,98,25,36,539,20.0,15.15,70.64,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1363.jpg,6.6,52,24,11,2233,28.5,23.93,76.22,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1364.jpg,6.2,78,21,50,2067,33.2,17.11,78.72,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1365.jpg,5.8,55,41,13,2914,29.1,16.92,70.98,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1366.jpg,6.7,76,36,42,679,19.4,35.31,84.55,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1367.jpg,6.4,94,28,45,555,22.2,16.5,70.43,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1368.jpg,6.3,70,17,26,544,17.7,18.86,76.56,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1369.jpg,6.0,131,33,33,762,22.7,34.68,80.96,Maize
eurosat/2750/AnnualCrop/AnnualCrop_137.jpg,6.6,54,28,47,654,24.4,9.75,95.69,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1370.jpg,6.0,78,50,36,2767,25.2,21.5,89.35,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1371.jpg,6.0,72,16,37,2655,33.1,30.17,91.69,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1372.jpg,6.8,51,16,48,852,23.5,8.02,92.51,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1373.jpg,6.2,55,25,40,2206,27.8,9.19,83.48,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1374.jpg,5.7,59,40,33,2673,25.2,30.26,86.67,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1375.jpg,6.8,81,49,30,931,21.8,30.24,68.87,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1376.jpg,5.9,59,23,29,1691,31.5,15.23,87.75,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1377.jpg,6.5,74,45,14,705,17.6,8.42,94.12,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1378.jpg,6.9,80,10,16,985,22.0,10.11,77.94,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1379.jpg,7.5,106,19,30,791,22.7,14.76,89.75,Maize
eurosat/2750/AnnualCrop/AnnualCrop_138.jpg,7.3,127,29,50,1171,29.1,20.41,90.75,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1380.jpg,5.7,69,12,14,1794,32.9,36.86,85.07,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1381.jpg,6.9,78,33,33,883,22.4,10.31,95.74,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1382.jpg,5.8,144,49,28,917,20.2,35.97,78.11,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1383.jpg,5.9,150,43,22,663,28.6,34.12,71.85,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1384.jpg,7.5,84,20,49,745,21.9,32.49,90.55,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1385.jpg,5.9,82,24,13,850,28.2,35.08,92.03,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1386.jpg,7.5,90,25,22,654,20.1,26.42,83.9,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1387.jpg,6.7,45,21,32,2945,29.2,8.75,95.19,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1388.jpg,6.5,137,44,34,1011,26.8,32.46,77.87,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1389.jpg,6.6,73,44,50,504,23.7,31.03,72.96,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_139.jpg,7.4,119,19,23,1104,24.0,26.83,79.75,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1390.jpg,6.1,128,12,21,639,27.0,36.69,91.82,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1391.jpg,5.7,132,50,33,1075,21.6,30.66,76.38,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1392.jpg,7.5,53,23,22,749,22.1,31.97,88.16,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1393.jpg,6.3,57,44,29,782,19.1,35.85,88.29,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1394.jpg,7.1,78,35,28,636,22.3,20.92,83.49,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1395.jpg,5.5,59,25,23,2960,25.5,33.8,76.38,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1396.jpg,6.8,70,15,27,965,23.8,18.54,68.99,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1397.jpg,7.2,86,22,48,776,19.9,22.24,85.49,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1398.jpg,7.1,147,35,16,826,26.4,16.66,73.04,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1399.jpg,7.1,98,29,20,741,20.5,36.52,85.79,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_14.jpg,6.5,62,41,39,860,18.8,27.29,83.71,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_140.jpg,6.2,110,19,49,1071,26.5,33.94,70.64,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1400.jpg,5.7,149,46,40,1033,28.3,13.22,80.83,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1401.jpg,5.8,99,22,33,970,24.9,31.67,79.57,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1402.jpg,7.4,58,26,19,845,20.4,36.1,74.59,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1403.jpg,7.3,132,41,45,892,25.9,10.74,75.0,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1404.jpg,7.0,87,18,42,986,21.3,30.98,93.01,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1405.jpg,7.1,85,38,21,676,20.0,21.27,85.85,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1406.jpg,5.6,42,25,47,2331,25.7,32.47,88.69,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1407.jpg,6.1,93,23,44,588,21.8,11.14,93.34,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1408.jpg,6.6,97,22,14,682,22.4,34.03,76.71,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1409.jpg,6.1,59,32,32,1905,27.1,17.7,74.19,Rice
eurosat/2750/AnnualCrop/AnnualCrop_141.jpg,6.5,74,14,17,2878,26.1,12.4,92.58,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1410.jpg,6.1,57,33,20,2203,32.4,23.71,70.47,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1411.jpg,6.3,44,22,17,1699,31.7,34.27,86.66,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1412.jpg,7.4,89,17,48,888,23.7,32.39,77.81,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1413.jpg,7.1,140,21,38,655,22.8,32.9,70.77,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1414.jpg,6.6,95,28,32,562,17.3,14.39,91.18,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1415.jpg,7.3,92,22,29,505,18.1,16.62,79.07,Wheat
eurosat/2750/AnnualCrop/AnnualCrop_1416.jpg,6.9,69,19,14,2206,30.0,32.1,91.39,Rice
eurosat/2750/AnnualCrop/AnnualCrop_1417.jpg,6.6,89,43,33,985,25.4,27.53,68.3,Maize
eurosat/2750/AnnualCrop/AnnualCrop_1418.jpg,5.6,70,18,14,2605,32.4,11.18,92.55,Rice
